runname	qtd_electrons_perparticle	qtd_electrons_energy	qtd_electrons_final
22nm_muplus_0.1MeV_90_b	0.1331	274.43550279992587	274.5686027999259
22nm_muplus_0.1MeV_90_c	0.0007	0.046649216136111116	0.047349216136111115
22nm_neutron_0.01MeV_0_a	0.0	0.0	0.0
22nm_neutron_0.01MeV_0_b	0.0	0.0	0.0
22nm_neutron_0.01MeV_0_c	0.0	0.0	0.0
22nm_neutron_0.01MeV_135_a	0.0	0.0	0.0
22nm_neutron_0.01MeV_135_b	0.0	0.0	0.0
22nm_neutron_0.01MeV_135_c	0.0	0.0	0.0
22nm_neutron_0.01MeV_180_a	0.0	0.0	0.0
22nm_neutron_0.01MeV_180_b	0.0	0.0	0.0
22nm_neutron_0.01MeV_180_c	0.0	0.0	0.0
22nm_neutron_0.01MeV_45_a	0.0	0.0	0.0
22nm_neutron_0.01MeV_45_b	0.0	0.0	0.0
22nm_neutron_0.01MeV_45_c	0.0	0.0	0.0
22nm_neutron_0.01MeV_90_a	0.0	0.0	0.0
22nm_neutron_0.01MeV_90_b	0.0	0.0	0.0
22nm_neutron_0.01MeV_90_c	0.0	0.0	0.0
22nm_neutron_0.05MeV_0_a	0.0	0.0	0.0
22nm_neutron_0.05MeV_0_b	0.0	0.0	0.0
22nm_neutron_0.05MeV_0_c	0.0	0.0	0.0
22nm_neutron_0.05MeV_135_a	0.0	0.0	0.0
22nm_neutron_0.05MeV_135_b	0.0	0.0	0.0
22nm_neutron_0.05MeV_135_c	0.0	0.0	0.0
22nm_neutron_0.05MeV_180_a	0.0	0.0	0.0
22nm_neutron_0.05MeV_180_b	0.0	0.0	0.0
22nm_neutron_0.05MeV_180_c	0.0	0.0	0.0
22nm_neutron_0.05MeV_45_a	0.0	0.0	0.0
22nm_neutron_0.05MeV_45_b	0.0	0.0	0.0
22nm_neutron_0.05MeV_45_c	0.0	0.0	0.0
22nm_neutron_0.05MeV_90_a	0.0	0.0	0.0
22nm_neutron_0.05MeV_90_b	0.0	0.0	0.0
22nm_neutron_0.05MeV_90_c	0.0	0.0	0.0
22nm_neutron_0.1MeV_0_a	0.0	0.0	0.0
22nm_neutron_0.1MeV_0_b	0.0	0.0	0.0
22nm_neutron_0.1MeV_0_c	0.0	0.0	0.0
22nm_neutron_0.1MeV_135_a	0.0	0.0	0.0
22nm_neutron_0.1MeV_135_b	0.0	0.0	0.0
22nm_neutron_0.1MeV_135_c	0.0	0.0	0.0
22nm_neutron_0.1MeV_180_a	0.0	0.0	0.0
22nm_neutron_0.1MeV_180_b	0.0	0.0	0.0
22nm_neutron_0.1MeV_180_c	0.0	0.0	0.0
22nm_neutron_0.1MeV_45_a	0.0	0.0	0.0
22nm_neutron_0.1MeV_45_b	0.0	0.0	0.0
22nm_neutron_0.1MeV_45_c	0.0	0.0	0.0
22nm_neutron_0.1MeV_90_a	0.0	0.0	0.0
22nm_neutron_0.1MeV_90_b	0.0	0.0	0.0
22nm_neutron_0.1MeV_90_c	0.0	0.0	0.0
22nm_pi0_0.01MeV_0_a	0.0	0.00018433277777777775	0.00018433277777777775
22nm_pi0_0.01MeV_0_b	0.0	0.00018433277777777775	0.00018433277777777775
22nm_pi0_0.01MeV_0_c	0.0	0.0	0.0
22nm_pi0_0.01MeV_135_a	0.0	0.0	0.0
22nm_pi0_0.01MeV_135_b	0.0	0.0	0.0
